inventor_id,name,country
fl:th_ln:hargarten-1,Thomas Hargarten,
fl:ji_ln:kim-273,Jin-Ki Kim,
fl:to_ln:johnson-11,Todd W. Johnson,
fl:de_ln:tyler-1,Derek E. Tyler,US
fl:yu_ln:shih-62,Yu-Ching Shih,
fl:is_ln:sharma-1,Ishani Sharma,
fl:bl_ln:hayward-1,Blake Earl Hayward,
004c2az5tnrs1b3naaw48bmda,Randall L. Kunkle,
fl:aj_ln:joseph-1,Aji Joseph,US
fl:ju_ln:yoon-131,Junill Yoon,
fl:aa_ln:kimball-1,Aaron Kimball,
fl:co_ln:wessells-2,Colin Deane Wessells,
fl:no_ln:jingu-1,Nobuhisa Jingu,JP
fl:as_ln:quitoriano-1,Ashley Quitoriano,
fl:lu_ln:biedermann-1,Lutz Biedermann,
fl:te_ln:kueper-1,Terrance Wayne Kueper,
fl:th_ln:brey-1,Thomas M. Brey,
fl:pe_ln:jongenburger-1,Peter Jongenburger,
fl:ro_ln:powers-12,Robert W. Powers,
fl:ju_ln:klein-13,Jurgen Klein,
004dalfulkcsmtrtdaua1c9xv,Jannes C. Jagt,
fl:st_ln:telesco-2,Stephen Telesco,
fl:hi_ln:mizoguchi-8,Hiroaki Mizoguchi,
fl:al_ln:castro-9,Alex Castro,
004dl20t7xe1xq92g69ijzftq,Otto Grablowitz,
fl:sa_ln:lee-339,Sai Mun Lee,
fl:ya_ln:urzhumov-1,Yaroslav A. Urzhumov,
fl:je_ln:sukman-1,Jesse D. Sukman,US
fl:wi_ln:saunders-10,William R. Saunders,
fl:cl_ln:bailey-16,Clare Bailey,
fl:to_ln:yamanaka-19,Toshimasa Yamanaka,
fl:sh_ln:story-3,Shane Story,US
fl:ke_ln:nishiguchi-3,Kenji Nishiguchi,
fl:th_ln:deselaers-1,Thomas Deselaers,
fl:da_ln:dorr-2,David Dorr,
fl:jo_ln:canning-6,John Canning,
fl:hi_ln:muramatsu-1,Hideyuki Muramatsu,
fl:ba_ln:syed-5,Baber Syed,
fl:ju_ln:jo-56,Junyoung Jo,
004efm9jpndniwskp72tgfcxl,Christopher P. Yelland,
fl:ts_ln:kato-13,Tsutomu Kato,
004elueo4fy2icu7af3ch2yws,Izou Fujino,
fl:se_ln:lee-525,Seok Woo Lee,KR
fl:da_ln:yang-60,Daeyeol Yang,
fl:an_ln:senokosov-1,Andrei Evgenievich Senokosov,
fl:ki_ln:moriuchi-1,Kiyoaki Moriuchi,
fl:ro_ln:amos-8,Roger D. Amos,
fl:je_ln:bataillou-1,Jeremy Bataillou,
fl:we_ln:ding-54,Weiping DING,
fl:ta_ln:sato-86,Takuya Sato,
fl:ha_ln:ishihara-4,Hajime Ishihara,
fl:ji_ln:han-160,Jianping Han,
fl:sa_ln:kozono-1,Satoko Kozono,
fl:na_ln:edwards-6,Nathan Edwards,
fl:ka_ln:long-9,Kai Long,
fl:xi_ln:ma-264,Xiang Ma,
fl:wo_ln:ho-5,Won-Joon Ho,
fl:ji_ln:zhu-375,Jiangli Zhu,US
fl:mi_ln:kelly-32,Michael Kelly,
fl:ye_ln:chuang-6,Yen-Chi Chuang,
fl:tr_ln:north-2,Travis C. North,
fl:ga_ln:hickman-1,Gail A. Hickman,US
fl:ju_ln:li-77,Jun Li,
fl:to_ln:nozawa-1,Toshifumi Nozawa,JP
fl:ju_ln:hikita-1,Jun Hikita,JP
fl:yo_ln:yumoto-1,Yoshiaki Yumoto,
fl:ja_ln:oman-1,Jamie D. Oman,US
fl:mi_ln:suzuki-37,Migaku Suzuki,
fl:ro_ln:blanch-4,Robert Blanch,
fl:ga_ln:lee-39,Ga-Won Lee,
fl:jo_ln:knoll-13,Jochem Knoll,
fl:wi_ln:gruenbaum-1,William T. Gruenbaum,
fl:no_ln:adachi-26,Nobuyuki Adachi,
004gtx1np6fzy7gt5sjsl7emy,Claude Perruche,
fl:ge_ln:piotrowski-1,Georg Piotrowski,
fl:so_ln:mottet-1,Sophie Lauranne Mottet,FR
fl:be_ln:cannan-1,Bernard M. Cannan,
004h75bndiyqkp7la5oglyadu,Howard A. Purdy,US
fl:ry_ln:nakatake-1,Ryoji Nakatake,
fl:su_ln:gundurao-1,Sudeendra Maddur Gundurao,
fl:ne_ln:nepal-1,Neeraj Nepal,
fl:co_ln:cortez-1,Connie Cortez,
fl:ma_ln:mejias-1,Maria Asuncion Mejias,
fl:jo_ln:krajewski-1,John J. Krajewski,
fl:bo_ln:jacob-1,Boris Jacob,
fl:ch_ln:lee-455,CHE-MING LEE,
fl:ke_ln:kuratani-1,Kentaro Kuratani,
fl:do_ln:livnat-1,Doron Livnat,NL
fl:ph_ln:ali-2,Phillip Glen Ali,
fl:ma_ln:shimogami-1,Manabu Shimogami,
fl:ni_ln:belov-3,Nickolai Belov,
fl:to_ln:baba-18,Toshihiko Baba,
fl:ka_ln:matsuoka-24,Katsuji Matsuoka,
fl:ma_ln:sterk-1,Mario Sterk,
fl:br_ln:babic-4,Branko Babic,
fl:sh_ln:hayakawa-15,Shigeru Hayakawa,
fl:sh_ln:watanuki-2,Shinichi Watanuki,
fl:ak_ln:tsuzumitani-1,Akihiko Tsuzumitani,
fl:st_ln:lin-19,Stuart Lin,
fl:th_ln:foo-1,Thomas Kwok-Fah Foo,
fl:je_ln:lee-140,Je Tae Lee,
fl:je_ln:andle-1,Jeffrey C. Andle,US
fl:we_ln:wilson-12,Wesley M. Wilson,US
fl:ka_ln:tanihira-2,Kazuo Tanihira,
fl:sr_ln:vemury-1,Srinivas Vemury,
fl:ma_ln:enari-6,Masahiko Enari,JP
fl:mi_ln:taillon-1,Michel Taillon,
fl:pa_ln:moore-16,Paul Moore,
fl:ma_ln:riva-3,Marco Riva,
fl:ji_ln:zhao-226,Jian Zhao,
fl:ph_ln:besset-1,Philippe Besset,
fl:to_ln:yasuda-17,Toshifumi Yasuda,
fl:pr_ln:agarwal-11,Prashant Agarwal,GB
fl:do_ln:yang-100,Dongye Yang,
fl:ed_ln:ma-7,Edward C. Ma,
fl:mi_ln:kaluzhny-1,Mikhail Kaluzhny,
fl:jo_ln:dahlquist-3,John C. Dahlquist,
fl:le_ln:strnad-2,Lee A. Strnad,
fl:ma_ln:reiser-1,Manfred Reiser,
fl:ja_ln:morris-21,James F. Morris,
fl:gu_ln:luo-88,Guan Shin Luo,
fl:to_ln:holverson-1,Todd Earl Holverson,US
fl:sh_ln:hane-1,Shinji Hane,
fl:ha_ln:lewbel-1,Hannah Rebecca Lewbel,
fl:yu_ln:shirahige-1,Yuji Shirahige,JP
fl:je_ln:titera-1,Jerry Titera,
fl:he_ln:brueggemann-4,Heinrich Brueggemann,
fl:ba_ln:turner-4,Barry S. Turner,
fl:an_ln:mauder-1,Anton Mauder,
fl:an_ln:silfverstrand-1,Anders Silfverstrand,
fl:me_ln:delmonico-1,Melissa Delmonico,US
fl:da_ln:lonergan-1,David Lonergan,
fl:ra_ln:cohen-32,Ran Cohen,IL
fl:sh_ln:ichikawa-40,Sho Ichikawa,JP
fl:go_ln:noto-1,Goro Noto,
fl:ba_ln:dharmarajan-2,Baskaran Dharmarajan,
fl:yo_ln:osawa-10,Yoshio Osawa,
fl:fe_ln:liu-47,Fenglin Liu,
fl:ki_ln:silverbrook-1,Kia Silverbrook,
fl:no_ln:roewer-1,Norbert Roewer,
fl:ra_ln:goodson-1,Raymond L. Goodson,
fl:gr_ln:solinas-1,Graziella Solinas,
fl:do_ln:grieco-1,Donald M. Grieco,US
fl:ro_ln:frushour-1,Robert H. Frushour,
fl:da_ln:grupp-1,Daniel E. Grupp,
fl:sh_ln:yamamoto-74,Shinji Yamamoto,
fl:er_ln:kownacki-1,Eric J. Kownacki,
fl:al_ln:immink-3,Albert Hendrik Jan Immink,
fl:te_ln:umezawa-3,Teiichiro Umezawa,
fl:je_ln:gudas-1,Jean Gudas,US
fl:jo_ln:darcy-5,John Darcy,
fl:mi_ln:barber-11,Michael J. Barber,
fl:hw_ln:kim-85,Hwi Kim,
fl:ph_ln:campbell-10,Philip Campbell,US
fl:sa_ln:shanthakumar-2,Sanjay Shanthakumar,
fl:jo_ln:eeles-1,John William Eeles,
fl:je_ln:saltzman-2,Jeff Saltzman,
fl:ru_ln:noble-3,Rudolf E. Noble,
fl:ph_ln:paul-1,Phillip H. Paul,
fl:je_ln:schull-1,Jerome W. Schull,
fl:ja_ln:meller-2,Jarek Meller,
fl:le_ln:lin-33,Leyu Lin,
fl:th_ln:richter-7,Thomas Richter,
fl:da_ln:cao-9,Daliang Cao,
fl:do_ln:shi-20,Dongyang Shi,
fl:sh_ln:saito-71,Shoichi Saito,
fl:jo_ln:marsolek-1,John L. Marsolek,
fl:mo_ln:moslehpour-1,Mohsen Moslehpour,
fl:ti_ln:abrahamson-1,Timothy A. Abrahamson,
fl:ja_ln:ambati-1,Jayakrishna Ambati,
fl:vi_ln:shukla-1,Vipula Shukla,
fl:ka_ln:okada-42,Katsumi Okada,JP
fl:at_ln:yokoi-4,Atsushi Yokoi,
fl:ja_ln:kenney-8,James J. Kenney,
fl:sh_ln:tanaka-98,Shinichi Tanaka,
fl:ke_ln:borglum-1,Keith Borglum,
fl:ga_ln:johnson-20,Gary R. Johnson,
fl:wa_ln:daley-1,Wayne Daley,
fl:yu_ln:chu-125,Yu-Chen Chu,
fl:yo_ln:fujita-24,Yoshimasa Fujita,
fl:to_ln:swift-1,Todd Swift,
004noby3x18navbt1ljvgnzi0,Bjorn L. G. Bjernstad,
fl:ho_ln:kong-17,Hongwei Kong,US
fl:ch_ln:lai-150,Chun-Hsiang Lai,
fl:ma_ln:penamunoz-1,Manuel Peña Muñoz,
fl:st_ln:sturkop-1,Steven Sturkop,
fl:ch_ln:li-310,Chun Li,
fl:pa_ln:wade-6,Paul Wade,
fl:sh_ln:fukakusa-3,Shoji FUKAKUSA,
fl:ma_ln:botta-2,Maurizio Botta,
fl:ja_ln:mccauley-4,James A. McCauley,US
fl:ah_ln:khoshnevis-1,Ahmad Khoshnevis,US
fl:jo_ln:melanson-3,John L. Melanson,US
fl:gi_ln:schneider-1,Gisbert Schneider,
fl:ju_ln:li-96,Jun Li,
fl:ch_ln:canton-1,Christian Canton,
fl:ch_ln:boon-4,Choong Seng Boon,
fl:wa_ln:li-116,Wangpei Li,
fl:yu_ln:kim-19,Yu-Jun Kim,
fl:yo_ln:yamano-8,Yoshiaki Yamano,
fl:ye_ln:hong-10,Yeon Woo Hong,
fl:ji_ln:zhong-18,Jingguang Zhong,
fl:te_ln:horii-2,Tetsuya HORII,
fl:pa_ln:bird-6,Paul M. Bird,CA
fl:ge_ln:o'malley-2,Gerard J. O'Malley,US
fl:qi_ln:ren-56,Qiandong Ren,
fl:la_ln:lehman-1,Lark E. Lehman,
fl:at_ln:giordani-1,Attilio G. Giordani,
fl:da_ln:angell-3,David Angell,
fl:er_ln:jonas-1,Eric Michael Jonas,
fl:yu_ln:totsuka-6,Yuki Totsuka,
fl:ge_ln:vonmaltzahn-2,Geoffrey von Maltzahn,US
fl:da_ln:creemer-1,David Z. Creemer,
fl:xi_ln:zhou-221,Xiangzhi Zhou,
fl:gr_ln:marier-1,Gregory J. Marier,
fl:jo_ln:parry-1,Jonathan S. Parry,
fl:ch_ln:chuang-77,Chia-Ho Chuang,
fl:qi_ln:yu-22,Qiang Yu,
fl:mi_ln:tisiker-1,Michael Tisiker,
fl:je_ln:wailes-2,Jeffrey Steven Wailes,
fl:sh_ln:mori-50,Shigeru Mori,
fl:ch_ln:plunket-1,Christopher Sean Plunket,US
fl:mo_ln:tofighrayhani-1,Mohammad Tofigh Rayhani,CA
fl:da_ln:klaus-6,Dale A. Klaus,
fl:kf_ln:gavrieli-1,Kfir Gavrieli,
fl:da_ln:wrigg-1,Darren Wrigg,
fl:cl_ln:hull-2,"Clarence Eugene Hull, III",
fl:hi_ln:kanou-11,Hiroyuki Kanou,
fl:pe_ln:anton-1,Peter D. Anton,
fl:ri_ln:bednar-4,Richard L. Bednar,
fl:ma_ln:maurer-8,Maik Steffen Maurer,US
fl:se_ln:lee-101,Seung Eun Lee,KR
fl:it_ln:vishnia-1,Itai Vishnia,US
fl:ha_ln:yuh-1,Han-Sheng Yuh,
fl:ch_ln:he-169,Chuanfeng HE,
fl:yo_ln:hayashi-43,Yoshihito Hayashi,
fl:be_ln:occhipinti-1,Benjamin Thomas Occhipinti,
fl:pi_ln:xiao-2,Ping Xiao,
fl:ir_ln:fung-1,Irene Fung,
004rcl98y8wnz0wbl2ibn81bg,Russell D. Westbrook,
fl:va_ln:axelrad-1,Valery Axelrad,
fl:jo_ln:koch-19,Jonathan Koch,
fl:wa_ln:petersen-8,Warren D. Petersen,
fl:ol_ln:ahlers-1,Olaf Ahlers,
fl:zh_ln:liu-468,Zhuo Liu,
fl:er_ln:chen-17,Ernest C. Chen,
fl:ri_ln:young-9,Richard Allen Young,
fl:hi_ln:endo-14,Hiroyuki Endo,
fl:na_ln:miki-2,Naoto Miki,
fl:sa_ln:bartys-1,Samuel L. Bartys,
fl:ma_ln:hori-11,Masafumi Hori,
fl:ch_ln:villar-2,Christopher M. Villar,
fl:ma_ln:milo-1,Maresala Milo,US
fl:wa_ln:syed-3,Waseem Akram SYED,US
fl:ko_ln:hanada-6,Koji Hanada,
fl:ta_ln:khoury-2,Tarik Khoury,CZ
fl:ge_ln:albero-1,George Albero,
fl:te_ln:nishimura-3,Tetsuya Nishimura,
fl:mi_ln:sukimoto-1,Minobu Sukimoto,
fl:sy_ln:uchiyama-1,Syoichi Uchiyama,
fl:jo_ln:stewart-60,Joe Stewart,
004sxraydhup13ce43vyj61p1,Michael D. Stohler,
fl:we_ln:tu-17,Wen-Ching Tu,
fl:bh_ln:lathia-1,Bhavnish H. Lathia,
fl:wi_ln:young-9,William Wai-Loong Young,
fl:sa_ln:pearce-4,Sam Pearce,
fl:yu_ln:hayashi-18,Yukio Hayashi,
fl:de_ln:knight-7,Dennis Knight,
fl:wo_ln:zachry-1,"Woodie M. Zachry, Jr.",
fl:ch_ln:ito-19,Chiharu Ito,
fl:sc_ln:huggins-1,Scott Huggins,
fl:ta_ln:masuda-34,Takuya Masuda,JP
fl:qi_ln:liu-199,Qingguo Liu,
fl:yo_ln:moon-22,Young June Moon,KR
fl:al_ln:taylor-71,Alfred Alexander Taylor,
fl:se_ln:lee-169,Seung Ho Lee,
fl:ja_ln:steinbach-2,Jan Steinbach,
fl:yu_ln:hoshino-16,Yutaka Hoshino,JP
fl:ta_ln:yamakawa-9,Taiki YAMAKAWA,
fl:ca_ln:koshinski-2,Casmir J. Koshinski,
fl:ma_ln:gardner-4,Mark I. Gardner,
fl:he_ln:plach-1,Herbert Plach,
fl:zh_ln:li-673,Zhenyu Li,
fl:se_ln:kang-137,Seung H. Kang,US
fl:jo_ln:lee-486,Jonathan K. Lee,
fl:lo_ln:brandy-1,Louis D. Brandy,
fl:ma_ln:weissenburger-1,Martin Weissenburger,
fl:fu_ln:yao-1,Fu-Wei Yao,
fl:ah_ln:mahmoud-4,Ahmed M. Mahmoud,
fl:ca_ln:gehlhausen-2,Carl Gehlhausen,
fl:ri_ln:riehle-1,Richard J. Riehle,US
fl:pa_ln:pierz-1,Patrick M. Pierz,
fl:ty_ln:williams-7,Tyler Barrett Williams,
fl:ri_ln:marantz-1,Richard Marantz,US
fl:th_ln:richardson-5,Thomas Mark Richardson,
fl:ya_ln:watanabe-22,Yasuto Watanabe,
fl:ch_ln:su-187,Cheng-Wei Su,
fl:jo_ln:chen-104,Johnson Chen,
004vj2pzd1gfb0fcaaiwc6prh,George R. Muzyka,
fl:ma_ln:duffey-2,Matthew O. Duffey,
004vo2gbawxccud7paavhyb63,Louise E. Larrabee,US
fl:ma_ln:prickel-1,Marvin A. Prickel,
fl:ad_ln:reeve-1,Adam Reeve,
fl:jo_ln:svedberg-3,Jonas Svedberg,
fl:da_ln:teale-2,David Teale,GB
fl:mi_ln:kashima-1,Mikito Kashima,
fl:sa_ln:mundra-1,Sagar Mundra,
fl:ti_ln:hirsch-2,Timothy J. Hirsch,
fl:jo_ln:pfannschmidt-1,Joern Pfannschmidt,
fl:si_ln:bauer-6,Siegfried Bauer,
fl:iv_ln:osorio-1,Ivan Osorio,
fl:ma_ln:fujioka-7,Masaya Fujioka,
fl:to_ln:shimizu-72,Toshiharu Shimizu,
fl:ru_ln:elloway-1,Russell Elloway,
fl:ko_ln:yasaki-1,Kosuke Yasaki,
fl:wi_ln:moore-4,William K. Moore,
fl:sh_ln:yamashita-37,Shingo Yamashita,
fl:lo_ln:crespi-1,Lorenzo Crespi,US
fl:vi_ln:anand-9,Vishal Anand,
fl:ts_ln:liao-16,Tsun-Chi Liao,
fl:mo_ln:sholev-1,Mordehai Sholev,
fl:em_ln:tanagho-1,Emil A. Tanagho,
fl:pa_ln:chou-13,Paul Chou,
fl:ma_ln:moeller-1,Matthew Moeller,
fl:dh_ln:dharaiya-1,Dhawal P. Dharaiya,
fl:ca_ln:hafke-1,Carl Hafke,
fl:ma_ln:spendlove-1,Max J. Spendlove,US
fl:mi_ln:jaaskelainen-1,Mikko Jaaskelainen,
fl:br_ln:boston-2,Brian Boston,
fl:ha_ln:cain-3,"Harold W. Cain, III",US
fl:sh_ln:maruyama-42,Shigeaki Maruyama,JP
fl:za_ln:lippman-1,Zachary Lippman,US
fl:ju_ln:deng-16,Jun Deng,
fl:ph_ln:ng-2,Phillip Ng,
fl:ji_ln:fischer-1,Jim Fischer,
fl:si_ln:hann-1,Simon Hann,
fl:ga_ln:beale-1,Gary Beale,
fl:eu_ln:sulek-1,Eugene J. Sulek,
fl:wi_ln:allen-30,Wilson Allen,
fl:su_ln:lee-208,Sung Hoon Lee,
fl:en_ln:valdez-3,Enrique Valdez,
fl:ha_ln:petersen-4,"Harry Petersen, Jr.",
fl:ja_ln:royston-2,James M. Royston,
fl:ka_ln:kyono-1,Kazuaki Kyono,
fl:yo_ln:hirooka-1,Yoshimi Hirooka,
fl:mi_ln:yamada-23,Miho Yamada,
fl:ch_ln:ripka-1,Chester D. Ripka,US
fl:jo_ln:shaw-26,Jonathan L. Shaw,
fl:ge_ln:hanson-4,Geoffrey H. Hanson,
fl:ki_ln:jangla-1,Kinnary M. Jangla,
fl:ja_ln:faulkner-7,Jason Thomas Faulkner,
fl:ak_ln:nojiri-1,Akio Nojiri,JP
fl:st_ln:frisbee-2,Steven E. Frisbee,
fl:ch_ln:lee-1825,Chang-Soo Lee,KR
fl:an_ln:mattes-2,Anton Mattes,
fl:an_ln:mahadeshwar-2,Anand Ramchandra Mahadeshwar,US
fl:ch_ln:wang-152,Chun-Wei Wang,
fl:mi_ln:he-42,MINYOU HE,
fl:he_ln:wulff-1,Heike Wulff,
fl:gl_ln:guard-1,Glenn B. Guard,
fl:jo_ln:porter-4,John R. Porter,
fl:to_ln:tarver-1,Tommy Tarver,
fl:cr_ln:werner-1,Craig Roy Werner,
fl:mi_ln:park-4,Mi-Ae Park,
fl:ra_ln:patel-141,Raman Patel,
fl:da_ln:schlicker-2,Darrell E. Schlicker,US
fl:ro_ln:whitestevens-1,Rodric H. White-Stevens,
fl:ga_ln:cheng-6,Gang Cheng,
fl:ar_ln:holbrook-2,Arthur Martin Holbrook,
fl:er_ln:terhaar-1,Ernst ter Haar,US
fl:pa_ln:manning-6,Paul Antony Manning,
fl:no_ln:kasai-15,Nobuyuki Kasai,
fl:le_ln:metcalfe-2,Leonard Metcalfe,
fl:ig_ln:peidous-1,Igor Peidous,US
fl:yo_ln:sasaki-38,Yoshito Sasaki,
fl:xi_ln:zhang-686,Xi Zhang,
fl:or_ln:oterosolivan-1,Orlando Otero-Solivan,US
fl:ma_ln:sridharan-4,Manu Sridharan,US
fl:sh_ln:mitsui-8,Shigeyuki Mitsui,
fl:sa_ln:iwatsubo-1,Satoshi Iwatsubo,
fl:ak_ln:tanaka-21,Akira Tanaka,
fl:jo_ln:gibb-4,John Gibb,
fl:sh_ln:llamido-1,Sherwin Llamido,
fl:xu_ln:zhu-61,Xueyuan Zhu,
fl:gu_ln:peter-3,Gunter Peter,
fl:aa_ln:clark-2,Aaron P. Clark,
fl:wi_ln:king-8,William C. King,
fl:ma_ln:prichard-2,Mark A. Prichard,
fl:ju_ln:jonas-1,Jude Royston Jonas,US
fl:no_ln:yasuda-16,Noriyuki Yasuda,
fl:te_ln:goode-1,Terry Goode,
fl:ch_ln:jung-226,Chulgyu Jung,
00521x7t1jea491acgrqptc2r,Eugene W. Howley,
fl:ri_ln:ripley-2,Richard E. Ripley,US
fl:ch_ln:mcconnell-5,Christopher McConnell,
fl:wo_ln:oh-34,Wongee Oh,KR
fl:ch_ln:nolan-2,Christopher D. Nolan,US
fl:cy_ln:keppel-2,Cynthia E. Keppel,
fl:qi_ln:tan-18,Qirui TAN,
fl:sa_ln:woo-21,Sang-Gyun Woo,
fl:to_ln:enders-1,Tobias Enders,US
fl:ri_ln:conrad-5,Richard Conrad,US
fl:xu_ln:tian-9,Xuefeng Tian,
fl:ph_ln:chairatana-1,Phoom Chairatana,US
fl:er_ln:carter-6,Ernest A. Carter,US
fl:ch_ln:ghosh-11,Chittabrata Ghosh,
fl:ch_ln:jin-87,Chia-Yu Jin,
fl:ja_ln:hormuzdiar-1,James Noshir Hormuzdiar,US
fl:ti_ln:daggy-1,Timothy C. Daggy,
fl:pi_ln:campeol-1,Pierpaolo Campeol,
fl:mo_ln:akiyama-1,Moritsugu AKIYAMA,
fl:wa_ln:carow-1,Walter M. Carow,
fl:an_ln:feyh-1,Ando Feyh,
fl:yo_ln:yamaguchi-63,Yoshihide Yamaguchi,
fl:ro_ln:mckee-16,Rossi McKee,
fl:ri_ln:shelley-2,Richard M. Shelley,
fl:ro_ln:deckman-3,Robert K. Deckman,
fl:fr_ln:hoffgaard-1,Franziska Hoffgaard,
fl:da_ln:malkhi-1,Dahlia Malkhi,US
fl:hi_ln:matsumi-1,Hideki Matsumi,
fl:le_ln:metcalf-2,"Leander A. Metcalf, II",US
fl:da_ln:shortt-1,David W. Shortt,
fl:ro_ln:ronen-4,Royi Ronen,
fl:mi_ln:schemelin-1,Michael P. Schemelin,
fl:ya_ln:takigawa-1,Yasushi Takigawa,
fl:wo_ln:lee-205,Won Hee Lee,KR
fl:er_ln:kigoshi-1,Erina Kigoshi,
fl:an_ln:banks-1,Anton G. Banks,US
fl:mi_ln:jin-24,Min Ji Jin,
fl:ji_ln:liu-512,Jinbo Liu,
fl:ra_ln:lia-1,Raymond A. Lia,US
fl:ax_ln:stavenow-1,Axel Stavenow,
fl:ra_ln:steinstrasser-1,Ralf Steinstrasser,
fl:ev_ln:binder-2,Eva Maria Binder,
fl:ho_ln:lee-440,Hongseok Lee,KR
fl:yu_ln:tanaka-49,Yukio Tanaka,JP
fl:ma_ln:yamashita-6,Masanao Yamashita,
fl:jo_ln:mitchell-71,Josh Mitchell,
fl:ka_ln:li-72,Kai Li,US
fl:je_ln:bouchard-12,Jean-Pierre Bouchard,
fl:su_ln:chrai-2,Sukhbir S. Chrai,US
fl:da_ln:herbst-8,Damon Herbst,
fl:sa_ln:nate-1,Satoru Nate,
fl:se_ln:park-462,Seung Ryong Park,KR
fl:es_ln:channabasappa-1,Eswarappa Channabasappa,
fl:ge_ln:keller-13,Gerald W. Keller,
fl:sp_ln:silverstein-1,Spencer Silverstein,US
fl:sc_ln:evans-4,Scott T. Evans,
fl:ka_ln:masuda-28,Kazuaki Masuda,
fl:ma_ln:nielsen-16,Marianne Nielsen,
fl:ry_ln:kikumoto-1,Ryoji Kikumoto,
fl:ka_ln:lu-39,Kaijie Lu,
fl:me_ln:rogers-5,Melissa B. Rogers,
fl:ol_ln:nemtyshkin-1,Oleg Nemtyshkin,
fl:ol_ln:kumolujohnson-1,Oludare Adebankole Kumolu-Johnson,
fl:ga_ln:dulak-1,Gary R. Dulak,US
fl:fr_ln:burbank-1,Fred H. Burbank,
fl:ra_ln:rolovic-1,Radovan Rolovic,GB
fl:am_ln:kaur-6,Amanpreet Kaur,
fl:pe_ln:sacca-1,Penny Sacca,US
fl:za_ln:greenberger-1,Zachary M. Greenberger,US
fl:al_ln:soldevila-1,Albert Gordo Soldevila,
fl:me_ln:shojaie-1,Mehdi Shojaie,
fl:al_ln:vale-1,Alan M. Vale,
fl:ra_ln:dunkel-1,Ralf Dunkel,
fl:sr_ln:yerramalli-2,Srinivas Yerramalli,
fl:ha_ln:butler-4,Hans Butler,
fl:ma_ln:harada-10,Masaki Harada,
fl:su_ln:biswas-16,Subham Biswas,
fl:ra_ln:huentemeier-1,Rainer Huentemeier,
fl:du_ln:siegel-1,Dustin Siegel,
fl:th_ln:miller-29,Thomas Miller,
fl:ki_ln:ahn-26,Ki Hyun Ahn,
fl:an_ln:zentenoramirez-1,Antonio Zenteno Ramirez,
fl:hu_ln:hammad-1,Hussain I. Hammad,
fl:ty_ln:ulinskas-1,Tyler J. Ulinskas,US
fl:ch_ln:matusche-1,Charlotte Matusche,
fl:ha_ln:hanke-1,Harald Hanke,
fl:ji_ln:jing-30,Jianfen JING,
fl:so_ln:jung-94,Sooyeon JUNG,
fl:gu_ln:moon-6,Gun Woo Moon,
0058b9yfxwowk5q7qks2y16w8,Amy C. Ericksen,
fl:ro_ln:ream-1,Ronald L. Ream,
fl:da_ln:mihranian-1,Daniela Mihranian,
fl:th_ln:schulz-8,Thomas Schulz,US
fl:ro_ln:hammett-2,Roy Hammett,
fl:fe_ln:perez-3,Fernando Perez,
fl:ro_ln:laws-1,Ron D. Laws,
fl:hi_ln:aizawa-25,Hirokazu Aizawa,
fl:el_ln:stegall-1,Eldon Stegall,
fl:do_ln:stewart-30,Douglas G. Stewart,
fl:su_ln:boo-3,SukHoon Boo,KR
fl:ab_ln:becker-1,Abbey Beuning Holt Becker,
fl:do_ln:lee-140,Dong-Won Lee,
fl:ki_ln:fry-1,Kirk Fry,
fl:to_ln:soumiya-1,Toshio Soumiya,JP
fl:vi_ln:desai-10,Vishal Satyendra Desai,US
fl:er_ln:eisiminger-1,Eric A. Eisiminger,
fl:mi_ln:sienz-1,Michael Sienz,
fl:st_ln:boyde-1,Stephen Boyde,
fl:ra_ln:darolia-1,Ramgopal Darolia,
fl:to_ln:miyashita-19,Tomoyuki Miyashita,
fl:ma_ln:campbell-11,Matthew M. Campbell,
fl:he_ln:cozzani-1,Henri Cozzani,
fl:to_ln:kondo-27,Tomonori Kondo,
fl:al_ln:sorrentino-3,Alan Sorrentino,US
fl:sh_ln:sakata-19,Shinichi Sakata,
fl:al_ln:burlingame-2,Alma L. Burlingame,
fl:ca_ln:haire-1,Caroline Rose Haire,
fl:sc_ln:andochick-1,Scott E. Andochick,
fl:fu_ln:uggeri-1,Fulvio Uggeri,
fl:is_ln:kubo-3,Isao Kubo,
fl:ri_ln:boisjoly-2,Richard T. Boisjoly,US
fl:yo_ln:shibata-18,Yoji Shibata,
fl:sc_ln:allen-11,Scott Timon Allen,
fl:di_ln:isaacs-3,Dickon Isaacs,
fl:no_ln:shiraiwa-2,Norio Shiraiwa,
fl:mi_ln:burnett-7,Michael Scott Burnett,
fl:gu_ln:huang-149,Guogang Huang,
fl:ja_ln:sproch-2,James David Sproch,
fl:jo_ln:hemminghaus-1,John W. Hemminghaus,
fl:fr_ln:jaekel-1,Frank Jaekel,DE
fl:de_ln:shea-5,Dennis J. Shea,US
fl:bu_ln:suh-6,Bum-Seok Suh,
fl:mi_ln:reedy-2,Michael J. Reedy,
fl:he_ln:ling-2,Heping LING,
fl:yu_ln:tamura-27,Yuya Tamura,
fl:su_ln:pal-25,Sumon K. Pal,US
fl:fr_ln:tillequin-1,François Tillequin,FR
fl:to_ln:sugiura-18,Toshihiko Sugiura,
fl:ma_ln:tsuchiya-4,Makoto Tsuchiya,JP
fl:me_ln:bleckinger-1,Megan Renstrom Bleckinger,
