patent_id,inventor_id,company_id
8218651,1,
PP17505,4,
7017218,0,
4606433,1,
4007222,1,
4777599,0,
D797955,0,
10503424,1,
9315717,3,
7724534,2,
7276374,1,
10775844,2,
8211929,12,
6479504,1,
12082630,5,
8906515,0,
7126590,0,
10799527,1,
6622035,0,
7659369,1,
4525226,0,
7756703,1,
10109670,2,
12196997,3,
9835873,0,
4231776,1,
4383179,2,
7734229,1,
7817654,1,
12479931,4,
12309487,2,
5736655,1,
D893102,0,
D305063,1,
8848579,1,
12217188,2,
6780553,2,
7035557,2,
7029986,0,
10997135,4,
9504504,0,
10455477,0,
11179187,0,
9485156,1,
5488703,1,
4188377,3,
6558400,3,
5555702,0,
7951216,7,
7924412,2,
11781258,1,
9799640,17,
4956253,0,
12461632,3,
12004453,1,
RE42836,0,
9795611,3,
10000817,3,
9025242,0,
8136078,0,
D345643,0,
9901838,1,
5569666,0,
9902981,3,
11591564,1,
10474053,1,
7697059,2,
12081561,4,
8718010,2,
9287854,0,
12373400,5,
11602750,1,
11075947,4,
5148789,1,
5026715,1,
7784872,3,
7503279,1,
12448015,4,
10062968,7,
8249071,4,
4752623,0,
6648554,0,
9464291,0,
8558501,3,
11949148,0,
10010054,0,
4315070,1,
12524844,0,
6984384,1,
11631121,0,
8510486,0,
12457395,0,
9467684,2,
8394822,3,
11730998,3,
D744096,0,
11039930,0,
7459607,0,
11229574,9,
5548267,0,
7963184,0,
D305228,0,
D344384,5,
5134215,1,
6193664,6,
D750969,6,
11325097,0,
5750759,0,
8901936,1,
8869585,1,
4235099,0,
8593118,0,
7265099,1,
5877121,0,
7711118,1,
10512647,2,
5111410,4,
12412706,1,
5124831,2,
5397415,9,
11180702,2,
8009812,1,
9797886,1,
7554599,3,
8858238,1,
11146518,0,
8789786,2,
6913661,0,
6887345,1,
9836085,1,
6564626,2,
4212535,1,
12131170,3,
10185382,3,
D1035319,0,
5136071,0,
4797702,0,
11645716,0,
11392623,2,
D659208,6,
7097410,1,
D529101,0,
5903167,0,
6690819,0,
7899866,1,
8724765,5,
4561880,4,
7939597,10,
D1066796,0,
9433907,0,
9787690,2,
9705238,1,
D664602,0,
8121899,5,
4403511,0,
11807925,0,
7754876,2,
10544048,2,
9514995,2,
D919861,0,
11896609,2,
12397443,0,
10687319,0,
7291642,1,
5024265,1,
7708180,7,
6738909,3,
10212972,0,
12304091,1,
8053861,3,
9304315,3,
10541255,0,
12268883,0,
3999997,0,
D605585,0,
12373542,2,
11100759,1,
6192310,2,
9381879,3,
8362662,0,
6356839,0,
D641746,2,
9407374,0,
5886828,0,
8889680,1,
12024608,1,
6522677,1,
8729925,4,
8378522,1,
8873119,4,
8641219,0,
9071370,4,
9780069,0,
6190754,1,
5200801,1,
7403096,1,
12148118,1,
6260306,0,
9177600,3,
11259306,2,
4834387,0,
12235850,2,
11902912,1,
6443469,1,
D977360,0,
6846530,1,
D538148,0,
9944055,0,
11738339,0,
11583559,2,
12070170,1,
8631360,3,
9790356,1,
7975777,0,
11850842,13,
12175917,1,
6515198,2,
D484413,0,
8511037,0,
4318013,1,
8857380,1,
11807012,3,
9109106,1,
11078479,0,
6930087,2,
6048861,3,
12530510,7,
9513496,1,
5676772,1,
6476235,2,
11109425,1,
5886843,1,
7268884,1,
6204159,1,
7941112,1,
D691167,0,
4548302,1,
4323488,2,
11692210,0,
6078366,2,
12207872,0,
9720857,0,
9033802,2,
11836767,6,
7535849,0,
12462284,0,
5825039,0,
11740726,1,
7595655,0,
6714441,1,
7797296,1,
D1094832,0,
10263650,0,
5534498,1,
4573699,0,
12341075,4,
6088904,2,
8205669,1,
12487157,1,
9574616,0,
5918268,1,
4785832,0,
9335942,2,
10429967,2,
10933608,1,
7738312,0,
9811341,11,
5799993,0,
7244975,5,
9500375,0,
5478696,0,
4862948,0,
8119545,2,
11186566,9,
11457078,4,
10564010,3,
5793858,1,
5488934,5,
5454898,0,
7346138,1,
6159437,2,
10748353,0,
7266414,0,
10449058,1,
10630447,3,
8138345,3,
9656529,2,
9880702,3,
11323145,0,
10976842,1,
6764623,0,
D919135,0,
5241669,2,
10610459,0,
7736795,0,
4476809,0,
7607346,1,
9433587,1,
10961446,1,
11979502,3,
D872536,0,
4404630,0,
10020640,1,
8928733,1,
10912568,3,
8721017,0,
7447436,6,
7367625,0,
11995934,4,
12532004,2,
8120008,3,
9560406,2,
5766836,3,
4095129,1,
4679936,0,
7474752,2,
10654069,1,
7991703,0,
9645786,5,
8673489,1,
12145945,0,
11588740,4,
8186336,4,
12032611,3,
11717673,2,
10833146,3,
6436358,0,
12361484,0,
7025764,13,
8812463,1,
11296648,0,
7190518,2,
12527012,0,
D1068230,0,
4334533,0,
6413932,1,
7677864,1,
11824804,3,
11792481,1,
8525228,0,
8734668,4,
11116269,1,
6119013,0,
8471336,3,
10814711,2,
D321994,0,
10404064,0,
6959567,1,
6864550,0,
D863542,1,
4211045,2,
10782023,2,
5108936,1,
4081775,0,
7212514,3,
6377895,0,
7002219,2,
7279049,7,
9501457,1,
10746741,2,
11374762,1,
11438322,0,
8300734,0,
D853168,2,
11128058,0,
8585974,1,
4624458,0,
D506256,3,
5354839,9,
9991320,1,
8656664,0,
9499742,2,
11459409,2,
7969511,0,
7625691,1,
4299816,3,
5149914,2,
10372183,3,
5897503,2,
10880025,7,
8984007,0,
10016058,1,
D362516,0,
6066312,0,
10286624,0,
10890843,0,
12287186,2,
11488256,0,
D694555,4,
6488299,0,
4136030,1,
11373596,1,
11000727,2,
7144259,1,
11531719,3,
D513423,1,
12481725,3,
7023170,1,
11663153,1,
11831447,4,
7819990,0,
10039970,2,
9462427,1,
11746298,4,
10384397,1,
11641551,4,
10604863,1,
10918726,1,
12513547,2,
10789523,5,
4250318,4,
12459113,0,
12190650,0,
9416669,0,
6586463,1,
8706840,3,
11441249,0,
12020196,3,
D782491,1,
8124560,2,
8822194,1,
9950173,0,
10195026,1,
7011807,0,
6048859,9,
10551711,1,
11160877,3,
9914805,3,
8048369,1,
12499684,2,
8738718,1,
6838289,1,
9251369,0,
11357470,1,
7960527,6,
8366206,0,
11955671,1,
10960458,4,
8516513,0,
D657542,0,
RE40064,0,
10105877,2,
9831986,2,
10680249,0,
12368798,1,
5657493,0,
10769008,4,
9462652,0,
10729964,5,
8847680,0,
5635000,8,
10695570,1,
7951938,3,
5856511,0,
5364139,0,
7244817,0,
4253918,2,
11604685,1,
6391352,0,
6521397,0,
9625965,1,
11181229,0,
4186232,0,
11215614,2,
10520714,2,
8608902,4,
7181012,2,
10576511,0,
9299859,0,
5290054,0,
9435476,0,
D890200,1,
10713049,0,
7917933,3,
5120624,3,
12052779,0,
8383483,6,
9095383,3,
10465372,1,
10884841,0,
5843235,1,
10519059,0,
D718423,0,
11179642,2,
11813916,3,
4054458,3,
4672338,0,
6439239,1,
9230291,1,
D999053,0,
5014239,0,
7090324,0,
4809707,2,
7158957,0,
D895125,0,
D767996,0,
10020273,5,
8431238,4,
11734654,0,
6507909,4,
4924077,0,
9133261,0,
7105597,2,
10007295,0,
12277468,0,
7385940,1,
12121106,0,
6944410,3,
6218441,4,
8167103,1,
11120790,3,
7887840,0,
D380949,0,
11989287,2,
9963895,0,
11611260,5,
11257856,0,
5010162,3,
7793847,2,
9051780,1,
8018210,0,
11214426,1,
8929440,2,
4985084,0,
5354296,0,
4539743,1,
11379984,2,
10423595,1,
8626839,0,
9631490,0,
D578187,1,
D1045916,0,
7559519,0,
4472468,2,
12333325,0,
4438154,0,
11007970,0,
3945666,0,
10254419,6,
10899087,0,
10184572,0,
8483753,5,
10972696,1,
6003022,1,
12129792,3,
9090651,4,
8021831,1,
6454169,1,
D1025794,3,
6659276,1,
D1078552,0,
8688393,0,
6609193,0,
9744949,1,
6823614,0,
10813760,0,
11663548,1,
10876822,0,
11464319,3,
7180263,1,
7044025,1,
10788385,4,
9466638,0,
5783073,0,
10998191,0,
12128242,3,
D695401,1,
6556828,0,
8142807,3,
5988279,0,
12250270,5,
5514540,1,
4691024,5,
5884840,0,
6800232,1,
9305932,5,
10105514,0,
7304405,2,
9626160,0,
8032446,0,
8417197,2,
10534536,1,
11693255,0,
10058959,12,
12059147,0,
12206307,0,
12318580,0,
7923915,0,
8638656,1,
D609364,0,
D956517,0,
9205158,1,
12281856,0,
11948807,1,
8726220,1,
7542134,2,
9542408,2,
8903346,2,
6876942,0,
5032006,1,
9321832,4,
4921325,0,
10441370,4,
10407338,3,
11350061,2,
9048510,2,
5830433,4,
10445801,0,
8017291,2,
11320082,1,
8281583,0,
7093981,0,
9172093,2,
6878473,1,
10730849,11,
D621457,0,
11441296,0,
11304596,2,
11353600,0,
D591149,3,
11482260,0,
D693042,0,
6095905,0,
5443923,0,
5656012,0,
10208162,5,
11111499,0,
10709901,0,
4448338,0,
7448380,0,
12401430,2,
5886395,1,
11360544,1,
11895287,1,
10221956,1,
12408464,2,
11427484,2,
11040934,1,
12054802,6,
D738686,1,
11896643,0,
D964721,0,
7857744,0,
10761958,2,
6302474,4,
8561805,0,
12504883,5,
4495087,2,
6298257,0,
11322043,1,
9712450,0,
9508082,0,
5876769,0,
8438228,0,
10275639,1,
D756778,2,
5111382,0,
6731864,0,
9572540,3,
6259409,2,
6079190,0,
7293533,0,
10901238,1,
4471339,4,
5540132,0,
6029681,0,
7507431,0,
10815913,2,
7178848,6,
D595197,1,
10235706,0,
6765031,1,
10010591,0,
6754634,0,
9762447,4,
11255214,0,
7398296,1,
11461053,4,
8048992,18,
9869940,3,
9916679,1,
10135168,1,
D602507,0,
4040012,2,
10458749,0,
7732255,1,
8348637,1,
9410827,0,
9658190,0,
12387695,0,
11056090,3,
10608597,0,
11892795,1,
D1041319,0,
10174413,0,
10857421,0,
8137483,1,
12070647,0,
7695218,0,
D264706,1,
9835623,0,
6440586,2,
8729159,0,
6880703,1,
12098912,1,
9880144,1,
10506182,4,
12300385,0,
11001621,3,
5123690,0,
D741316,5,
9149911,1,
8678835,2,
D868842,8,
6505124,2,
10929285,1,
6594091,3,
11238302,5,
10539257,0,
4421365,0,
D769800,2,
6091228,0,
6853958,0,
4017303,3,
8194440,0,
D557678,1,
5196450,2,
8408568,0,
10922255,3,
9405417,7,
11116490,0,
11554725,0,
9031125,0,
4581315,0,
7335157,0,
D709410,5,
9142967,0,
8492537,2,
7905410,2,
11610808,4,
9295129,2,
D511993,0,
9148653,2,
6516585,1,
6830659,0,
10916384,2,
D544782,0,
5396862,0,
9496762,0,
11850859,2,
6352130,1,
8386544,0,
7196590,1,
12511321,2,
5952319,3,
5144282,0,
6710987,0,
11405070,0,
4288799,0,
5651077,2,
D873304,1,
D427043,0,
6724296,2,
10424069,2,
8091461,2,
8275166,0,
11679144,1,
12367334,1,
8131725,2,
10549347,0,
11698685,2,
7197120,0,
11087005,1,
11963998,3,
5430757,2,
D904032,0,
9844550,11,
6859266,0,
11011267,5,
11834773,5,
6482970,4,
12170844,2,
6802082,0,
4378733,1,
10157046,0,
6365799,0,
5870761,1,
11198615,2,
11762865,0,
D347172,2,
11513513,0,
10106396,0,
7109219,0,
8064371,2,
4956730,1,
8464068,0,
6749159,0,
4811118,3,
4578264,4,
10250140,0,
10483310,1,
D379260,0,
10659991,7,
6344127,0,
D521711,0,
10942814,2,
4847514,1,
8772323,4,
10590598,1,
8344399,0,
6097016,2,
6925205,2,
9551015,5,
8464550,0,
4180684,4,
9530862,2,
9768249,2,
9540334,4,
7767126,2,
10708953,2,
7043410,4,
9333827,0,
5624698,1,
5119049,0,
11593561,2,
4376617,0,
4077714,1,
11982378,1,
3981162,0,
7872587,2,
7363190,0,
D528353,1,
11718684,1,
8624794,1,
11796985,1,
D694235,1,
5113072,0,
D1021816,1,
8734646,1,
7967356,0,
4973755,1,
6710204,0,
D586309,0,
10416741,5,
5862082,4,
11825515,2,
10878626,1,
8728601,0,
11634568,2,
11497818,3,
11863633,0,
5644738,1,
7520809,1,
11578265,5,
4585374,0,
7997866,1,
6846558,1,
10062846,0,
8288702,0,
12518899,3,
8985340,0,
3944463,1,
7455597,0,
4952437,1,
8201328,2,
10577100,2,
12078435,1,
8879935,3,
9930720,2,
8736480,1,
7835839,1,
11783109,4,
D655893,0,
9926711,1,
12262327,2,
5319104,1,
10103545,5,
8271876,3,
11378108,6,
11406663,4,
12100507,3,
10077395,3,
PP22351,1,
5567916,0,
D988903,0,
D318589,0,
9280215,0,
10244991,0,
11524995,4,
11625229,2,
7472425,2,
10004232,4,
6960482,0,
6124283,0,
7023725,0,
4804425,2,
12406209,2,
D707392,2,
7228635,5,
10959380,1,
11311195,6,
8780376,0,
7567545,1,
12383443,2,
9627519,0,
10965519,1,
7399574,0,
11547556,5,
9283746,0,
6486027,1,
6608033,1,
6712345,1,
5230183,0,
5254231,0,
11302709,2,
5336567,1,
7623446,1,
D761193,0,
12344502,0,
4480919,4,
9253144,1,
7130061,0,
7679223,0,
7249832,4,
7230010,3,
8676195,0,
11150811,0,
6192947,1,
11655371,0,
8175867,2,
6091738,0,
9529725,1,
D940120,6,
10649966,3,
8036087,2,
5500125,1,
7794530,0,
9902045,2,
5159552,1,
9557018,0,
4743278,0,
6333519,0,
9602152,2,
10688789,2,
5446193,0,
9409905,8,
8698871,4,
10398012,1,
7494252,10,
6969272,0,
10584650,0,
D722294,0,
8825439,0,
8650303,1,
12038489,0,
8328030,0,
9849323,1,
6599267,3,
8370868,2,
8308133,1,
8547890,0,
9301126,2,
10124619,2,
8036109,1,
10229082,6,
7391087,0,
6393249,4,
5926277,1,
12173943,0,
8924783,1,
6722081,0,
7269751,1,
5166726,1,
9258820,3,
D449518,0,
11935467,0,
9279298,2,
5353285,3,
5330867,5,
4827939,0,
10976421,1,
6789753,1,
11727007,3,
5482947,8,
5440358,0,
8193726,1,
4186336,0,
8504976,2,
8971267,1,
4882065,0,
10852421,1,
8161297,0,
12287966,0,
11520691,0,
6697418,2,
5068784,0,
6611641,1,
8493219,1,
6177546,2,
6309920,2,
9675710,3,
5574837,0,
10843081,0,
6841568,6,
12292279,0,
6533344,0,
7104850,0,
11095197,4,
10333069,2,
12246487,5,
5353983,0,
8787625,2,
5435093,1,
11853416,1,
4586395,2,
7151164,0,
5623193,1,
4726733,0,
D631394,0,
9705982,0,
9763047,2,
5045903,0,
9196315,0,
4439787,2,
10852814,3,
10724443,7,
7430430,1,
11705485,0,
6589441,0,
D861390,3,
8322346,0,
11012390,5,
8535576,4,
11128871,4,
6879598,1,
5457765,1,
6852156,6,
12081510,0,
8216275,2,
7913848,0,
12115999,0,
6899046,0,
4498479,2,
4737718,2,
3937697,2,
10560719,2,
8594822,2,
11560803,1,
8058637,0,
6613941,5,
11580112,6,
8393935,1,
8593139,1,
10959776,0,
7324388,3,
5578849,0,
8958369,2,766bd698-7279-4d4f-8a03-99eb5f85e100
4170353,0,
6552972,1,
4668674,4,
7648497,14,
12077242,0,
9165748,0,
8193792,2,
9194153,1,
4970626,3,
10810391,1,
4178275,0,
11975253,0,
12419606,1,
11105337,1,
8037697,3,
9502783,5,
D895866,3,
9198891,0,
11290304,2,
D809812,1,
7236871,2,
3947955,1,
6373926,1,
11626617,0,
8295316,5,
6541032,3,
9611515,3,
10690826,0,
9689293,1,
9499116,0,
8214220,2,
6335738,3,
9390678,0,
D626076,2,
12008032,8,
11455352,2,
8517255,5,
5039343,3,
10349745,4,
3934837,0,
10105692,0,
4612946,2,
7299754,0,
5444575,2,
6547376,2,
5212395,0,
4085103,0,
9645016,0,
11270613,3,
6644335,2,
5920954,0,
7023845,2,
11549625,0,
10637570,3,
6300442,1,
9570906,1,
D726523,0,
7048635,0,
8309540,0,
D723631,1,
D267862,0,
D655603,0,
11290121,0,
5068109,0,
7332521,0,
7716280,0,
12224017,1,
5638987,0,
7490078,2,
D742966,1,
4725810,2,
5669473,0,
10718109,1,
7845559,3,
D325667,0,
12416612,1,
7761562,1,
8685983,1,
7416795,3,
6875450,2,
7011851,0,
10428326,1,
5767864,2,
5002915,0,
10887731,0,
6250144,2,
12182475,1,
11973994,0,
12231280,0,
8387372,1,
6421343,2,
5968400,1,
12070466,2,
8224519,5,
4323169,0,
6589681,0,
9245237,2,
9135374,3,
11502761,3,
4226107,0,
10049365,0,
7834766,0,
11345905,5,
12174151,1,
12300967,1,
9084091,0,
7412789,0,
11875366,5,
11859004,0,
9285581,0,
8517972,1,
9199918,2,
D896730,9,
9482380,1,
5340739,1,
D869400,0,
9071913,6,
D602896,0,
9605416,0,
6484805,1,
12025148,2,
4926339,0,
10211683,2,
7007005,5,
8310346,0,
11893915,2,
4755374,1,
3971813,0,
11214613,2,
5455810,0,
9012972,1,
10286023,3,
5952275,0,
12154947,1,
8950286,0,
7729925,1,
7114846,0,
8032127,2,
10940453,1,
7271023,3,
10403961,2,
8443910,0,
10809334,0,
11846740,2,
10362466,3,
9768085,4,
8578513,1,
D373030,0,
D382690,0,
6443562,0,
6339129,0,
10757887,3,
6014378,0,
11309073,4,
9624188,0,
D1094473,0,
6930957,0,
12384360,0,
12208664,2,
10407114,2,
8084770,0,
8635835,1,
PP22473,0,
7622112,3,
8999979,1,
11395041,0,
8423523,3,
8620194,2,
11166132,1,
D591153,0,
12313933,1,
7470922,1,
D893962,0,
10768080,0,
7404460,0,
11938108,0,
11282515,9,
9167476,1,
7335211,0,
10802163,3,
12078833,4,
11872310,1,
12094771,1,
4281837,0,
12470167,0,
8464691,0,
11016814,6,
8397788,0,
10944631,2,
5453500,0,
7986786,3,
11030179,3,
5227556,3,
7187594,0,
4152533,0,
11205373,0,
9910648,4,
9728734,1,
11334209,4,
11970945,6,
5015890,0,
7780824,1,
6330328,7,
9932411,5,
7487333,7,
9054640,1,
8201351,0,
4115137,6,
7563338,0,
6714819,0,
4948331,0,
9655568,0,
10081608,4,
9558404,1,
9292835,1,
4811744,1,
9035403,0,
10038085,1,
7031509,1,
8484720,0,
7336282,3,
11606316,0,
4314427,0,
4498739,0,
4810526,1,
7394740,2,
11126301,2,
5294298,3,
11934023,0,
10743070,0,
4101082,1,
11499125,1,
12480904,3,
D1068595,1,
9937623,1,
8223838,0,
7799495,8,
6795114,1,
9695171,2,
D1022209,0,
11355833,2,
8898293,0,
10764547,0,
5464848,1,
5364634,0,
5370805,0,
9278856,0,
11908818,7,
11521392,1,
9803589,2,
10363183,1,
5354121,0,
4533828,0,
11103734,0,
12064343,0,
6764474,3,
9385762,2,
12377195,2,
5870954,1,
3963298,0,
11657648,0,
7205761,1,
10051828,5,
6331731,1,
10690758,2,
9802253,0,
11474931,0,
10844761,7,
4014389,1,
5239196,2,
D820929,1,
D897965,2,
9456628,0,
D378246,0,
12431126,1,
12447939,2,
7013624,0,
11030265,1,
6516108,0,
10889027,0,
D456275,0,
10888776,2,
12060592,1,
8124096,0,
10031360,0,
9453877,2,
7497527,0,
D1018986,1,
4437659,0,
12389394,1,
4423994,0,
4206441,0,
6243524,0,
4859078,1,
5254220,0,
9083344,0,
7285711,2,
4381966,1,
8290200,0,
8587405,2,
7446204,4,
9545616,4,
D1046766,6,
5100432,0,
7874425,0,
4829206,0,
11061486,0,
7531174,0,
12150214,1,
7504532,3,
4560900,2,
9992168,0,
D672248,2,
10703533,0,
7258020,1,
8379667,0,
10110130,0,
10735950,1,
9834712,5,
8164162,0,
5925972,1,
12390909,2,
8701996,2,
8981062,2,
11277492,1,
10584696,0,
9856028,13,
8343183,3,
11778849,2,
4797251,0,
7152972,1,
9285032,2,
5634656,0,
11337930,4,
5350629,1,
5824199,0,
10166752,0,
11826626,0,
5470694,5,
12535557,1,
8116804,1,
7771609,1,
9729085,1,
11042081,1,
11978547,1,
4380728,0,
12449151,0,
7020407,0,
12360808,1,
5815440,6,
11986842,4,
4550228,1,
D814905,3,
4989518,0,
D1036110,0,
4738720,0,
11617972,0,
6344706,0,
6581409,6,
10358318,0,
9340818,4,
5721602,3,
8531765,1,
8246678,3,
12381829,2,
9482047,2,
6413233,0,
12484875,2,
7164078,0,
12189044,2,
6787782,0,
7359112,1,
4594489,3,
4232571,0,
10125137,0,
10698144,0,
8296784,1,
10226076,3,
9818649,1,
10438877,0,
4437444,0,
8228781,2,
9558197,1,
10514152,0,
9665021,1,
8607974,0,
11569533,3,
8348646,3,
5314698,0,
8329433,0,
7225054,0,
5752134,3,
4398308,0,
9683770,9,
5875106,2,
8104961,0,
D608722,1,
10517058,0,
7040540,2,
11105944,1,
8311419,1,
11164117,5,
11948472,0,
4210797,0,
11514437,5,
RE43532,8,
4595595,0,
12385079,2,
8881063,2,
D329489,0,
4742519,0,
D942541,0,
5783735,1,
10965754,2,
5141797,0,
12120012,1,
9768546,2,
11019637,1,
4935459,3,
4819605,0,
D946701,1,
4385299,1,
4539760,0,
PP32287,0,
4550596,0,
7884430,2,
6834941,1,
10511029,2,
8229861,0,
10502198,1,
6981807,1,
10496758,1,
7281663,7,
10470588,1,
8621024,2,
6339310,1,
5709958,8,
8572065,2,
10116555,0,
5475880,0,
9844840,2,
7987901,3,
12420712,1,
9200828,1,
11890504,0,
8109481,1,
12222930,0,
4307961,1,
9575925,0,
7462518,1,
6022669,0,
8330143,2,
10150279,1,
11254427,2,
4221214,3,
6985653,0,
11818676,2,
12088070,0,
4944538,0,
10974538,1,
12067586,4,
11425593,2,
12281848,1,
8398060,0,
8674059,0,
6181176,0,
10187037,0,
D372860,5,
5710260,0,
7188747,2,
8687694,1,
12104562,3,
D600963,0,
5272313,1,
12188017,2,
5622700,0,
5957949,0,
9244677,8,
4707430,3,
11971735,0,
11950048,0,
6578125,0,
4061907,1,
9702271,0,
11353873,1,
5091609,2,
4240692,0,
9922029,0,
8502246,1,
8990846,1,
11542135,1,
6189797,1,
5981529,6,
9076032,1,
12380739,2,
9528973,0,
D575641,0,
D568914,4,
4105902,2,
9436274,0,
D705688,3,
4195076,0,
8252253,1,
7679532,3,
9688513,9,
4424860,0,
4211232,0,
5195187,0,
5328653,0,
4080777,0,
9637644,4,
8669273,2,
8188162,0,
6279432,0,
9828265,0,
12422534,1,
12063864,0,
6902169,0,
4519371,0,
8064202,2,
6714054,1,
10906429,5,
4798611,0,
12400193,1,
7535067,0,
9043243,2,
5374815,1,
11500606,7,
9240572,0,
8760312,2,
D550545,1,
11515586,2,
12345430,0,
8659782,0,
5165894,1,
5446449,1,
9406125,3,
7498829,2,
D494194,0,
6257935,1,
6848410,1,
11330394,0,
D889531,7,
6052588,2,
8974459,3,
11248627,2,
11116025,1,
8983148,0,
8680079,3,
11525699,1,
11117173,2,
12442570,0,
11178985,0,
9097637,0,
11943851,1,
5309409,0,
5384070,7,
9002750,4,
11605889,0,
8314637,0,
11032459,0,
7963603,0,
7594062,3,
5753956,0,
6974407,2,
8072401,1,
11161477,1,
10422637,4,
D1013072,0,
8517955,2,
10361747,0,
11119861,0,
8831088,4,
D733698,3,
7270134,2,
10770676,1,
12049335,2,
10315152,2,
11296374,3,
7756828,6,
4642821,1,
9592965,1,
9359228,0,
8857764,2,
12033065,1,
D1038131,0,
11394027,4,
7703387,0,
9910829,0,
10555609,3,
6250316,3,
7410211,1,
5130740,1,
11518031,8,
8673924,8,
10533063,4,
7902203,15,
6264318,2,
5594786,4,
5408080,2,
5866541,1,
6292830,0,
9769320,0,
10843163,0,
12135427,0,
10617702,0,
5981241,0,
4165363,1,
11063630,6,
6674918,0,
11045455,5,
11597639,1,
12194174,2,
6288444,8,
D1032992,0,
7043053,2,
D816765,2,
12023449,5,
5539681,0,
10657750,3,
8579791,1,
5829953,4,
7918279,2,
5579991,0,
12474511,0,
5932882,2,
6129301,1,
6275153,0,
4748349,0,
11925787,0,
6301847,6,
11579069,1,
4020343,2,
6965203,1,
10131645,0,
8849130,0,
12231912,0,
6775684,0,
7375532,1,
12143639,2,
4181354,1,
9843747,0,
6212900,2,
11687375,3,
12189045,1,
9814463,5,
3963364,0,
9094628,0,
8716258,1,
11322197,3,
D520021,1,
4746660,4,
9227942,5,
11848943,2,
D344957,0,
10628888,1,
7908370,3,
6734523,0,
8877912,4,
8976860,0,
9231493,0,
9531475,2,
10456026,0,
10815883,0,
11384453,2,
10183179,5,
D403677,2,
4806185,1,
6140311,2,
10312258,0,
6848057,0,
7792818,2,
12295810,0,
3994685,0,
4497759,0,
11060213,1,
4348969,2,
11383492,1,
7160134,2,
7676605,0,
11551772,0,
4895094,0,
11324518,1,
9150182,1,
10759794,6,
5387440,0,
11260398,0,
5520129,1,
11752162,0,
10925563,0,
6589496,3,
9001737,7,
5990555,0,
8242792,2,
11030086,1,
6560236,3,
11252257,0,
10423471,0,
6385523,3,
5539773,0,
10055478,3,
9814490,1,
10297761,4,
11602154,1,
5717565,0,
7400253,0,
5493964,6,
3978595,0,
6446643,0,
10775599,2,
11035754,2,
4721275,0,
10663143,6,
8762399,2,
8299200,2,
9692248,1,
11414757,3,
11176518,1,
12313560,7,
5198637,2,
4963596,3,
6432964,3,
5331902,0,
10116861,1,
11563478,0,
D532732,1,
8162269,1,
7384552,2,
7003381,0,
9887382,1,
10188129,1,
7075498,1,
8197245,0,
11404186,0,
D921610,0,
4316839,3,
4925842,1,
D849218,0,
D1107410,1,
10097055,0,
9824797,0,
12383014,0,
10286975,1,
4416999,0,
4764195,2,
11419614,3,
9687234,0,
5215240,1,
11772245,0,
10292388,9,
11931471,0,
7137314,1,
6493203,1,
11944440,0,
11763036,1,
6253133,2,
12152202,7,
11047294,1,
D298847,2,
6613239,1,
D924838,2,
6424481,2,
10326563,1,
6919212,5,
6796968,3,
7557083,0,
12505346,12,
5567783,2,
8617738,3,
11252583,0,
6063693,2,
7033915,0,
7665413,1,
6780821,4,
6154793,0,
11951984,9,
RE36372,2,
11458976,3,
6500800,2,
9781605,0,
11019525,0,
12001264,1,
5131876,1,
D360502,0,
10703294,2,
10717745,11,
8202520,0,
8129050,2,
8684839,4,
11881904,2,
11071901,5,
11955016,0,
8757900,0,
9989034,1,
6524489,2,
10291322,3,
9773460,3,
8797370,0,
11333979,3,
D1106055,4,
12429213,2,
8986117,2,
9438242,3,
D1100003,2,
5171518,0,
9327981,4,
10164226,0,
11278862,1,
10976223,4,
5606642,0,
10809919,1,
4654278,0,
10404244,1,
D808984,1,
6692663,3,
10358397,4,
D834189,1,
10690066,1,
8167666,0,
D982507,1,
10229325,1,
8157145,1,
11345037,0,
9881048,5,
7771026,2,
10359746,1,
6087371,4,
11895857,0,
10574798,2,
9646640,1,
10513502,4,
5856081,0,
10564880,2,
9616304,0,
11771735,0,
11425240,2,
8623102,0,
9037971,0,
8505105,0,
8171149,0,
9331614,2,
5119890,0,
11276980,2,
6886976,1,
7517015,6,
D1057958,2,
10236169,10,
7741438,1,
9401248,1,
4290601,0,
10870339,0,
5976432,2,
10346249,1,
8257754,3,
D1041124,0,
8624230,0,
9132458,2,
12275758,0,
5297757,0,
8327799,3,
9359683,3,
5884719,0,
11394096,0,
4420703,1,
12378249,1,
6362367,3,
D757690,3,
9884179,0,
8331113,1,
6126476,2,
11652597,2,
12191620,2,
11681933,1,
8692669,0,
9714902,0,
4027577,0,
7938376,1,
6610709,0,
10348344,0,
12524294,2,
5330893,3,
10804771,4,
6240914,0,
12154290,10,
7218661,0,
10389870,0,
10728618,3,
8123558,0,
8966860,1,
9358367,0,
6680669,0,
4701459,1,
9039208,4,
D1069711,5,
D649723,1,
7081676,2,
5661732,0,
7540711,1,
11299808,2,
7208293,3,
10870224,0,
9476879,0,
7591765,0,
10305281,1,
9792447,1,
9959746,6,
9942481,0,
12201352,1,
5518130,0,
7291112,1,
6941838,1,
6589040,0,
5122842,0,
4730461,0,
11938648,0,
5712282,3,
7162356,1,
7770935,3,
D1027411,1,
11487431,0,
12274018,2,
6319662,0,
8031398,2,
12031769,3,
11972360,3,
5953075,1,
7712627,3,
5537554,0,
10397796,2,
7363548,1,
11395687,3,
6190323,1,
